genes	chrom	block	hex	rgb
AT5G35794	5	S	#8cc0f0	140,192,240
AT5G35796	5	S	#8cc0f0	140,192,240
AT5G35798	5	S	#8cc0f0	140,192,240
AT5G35800	5	S	#8cc0f0	140,192,240
AT5G35802	5	S	#8cc0f0	140,192,240
AT5G35805	5	S	#8cc0f0	140,192,240
AT5G35810	5	S	#8cc0f0	140,192,240
AT5G35820	5	S	#8cc0f0	140,192,240
AT5G35830	5	S	#8cc0f0	140,192,240
AT5G35840	5	S	#8cc0f0	140,192,240
AT5G35860	5	S	#8cc0f0	140,192,240
AT5G35870	5	S	#8cc0f0	140,192,240
AT5G35880	5	S	#8cc0f0	140,192,240
AT5G35890	5	S	#8cc0f0	140,192,240
AT5G35900	5	S	#8cc0f0	140,192,240
AT5G35910	5	S	#8cc0f0	140,192,240
AT5G35912	5	S	#8cc0f0	140,192,240
AT5G35914	5	S	#8cc0f0	140,192,240
AT5G35915	5	S	#8cc0f0	140,192,240
AT5G35917	5	S	#8cc0f0	140,192,240
AT5G35918	5	S	#8cc0f0	140,192,240
AT5G35920	5	S	#8cc0f0	140,192,240
AT5G35923	5	S	#8cc0f0	140,192,240
AT5G35926	5	S	#8cc0f0	140,192,240
AT5G35930	5	S	#8cc0f0	140,192,240
AT5G35932	5	S	#8cc0f0	140,192,240
AT5G35935	5	S	#8cc0f0	140,192,240
AT5G35940	5	S	#8cc0f0	140,192,240
AT5G35945	5	S	#8cc0f0	140,192,240
AT5G35950	5	S	#8cc0f0	140,192,240
AT5G35960	5	S	#8cc0f0	140,192,240
AT5G35965	5	S	#8cc0f0	140,192,240
AT5G35970	5	S	#8cc0f0	140,192,240
AT5G35980	5	S	#8cc0f0	140,192,240
AT5G35995	5	S	#8cc0f0	140,192,240
AT5G36000	5	S	#8cc0f0	140,192,240
AT5G36001	5	S	#8cc0f0	140,192,240
AT5G36002	5	S	#8cc0f0	140,192,240
AT5G36005	5	S	#8cc0f0	140,192,240
AT5G36010	5	S	#8cc0f0	140,192,240
AT5G36015	5	S	#8cc0f0	140,192,240
AT5G36020	5	S	#8cc0f0	140,192,240
AT5G36030	5	S	#8cc0f0	140,192,240
AT5G36035	5	S	#8cc0f0	140,192,240
AT5G36040	5	S	#8cc0f0	140,192,240
AT5G36050	5	S	#8cc0f0	140,192,240
AT5G36060	5	S	#8cc0f0	140,192,240
AT5G36070	5	S	#8cc0f0	140,192,240
AT5G36075	5	S	#8cc0f0	140,192,240
AT5G36080	5	S	#8cc0f0	140,192,240
AT5G36090	5	S	#8cc0f0	140,192,240
AT5G36100	5	S	#8cc0f0	140,192,240
AT5G36110	5	S	#8cc0f0	140,192,240
AT5G36120	5	S	#8cc0f0	140,192,240
AT5G36125	5	S	#8cc0f0	140,192,240
AT5G36130	5	S	#8cc0f0	140,192,240
AT5G36140	5	S	#8cc0f0	140,192,240
AT5G36150	5	S	#8cc0f0	140,192,240
AT5G36160	5	S	#8cc0f0	140,192,240
AT5G36170	5	S	#8cc0f0	140,192,240
AT5G36180	5	S	#8cc0f0	140,192,240
AT5G36185	5	S	#8cc0f0	140,192,240
AT5G36190	5	S	#8cc0f0	140,192,240
AT5G36200	5	S	#8cc0f0	140,192,240
AT5G36210	5	S	#8cc0f0	140,192,240
AT5G36220	5	S	#8cc0f0	140,192,240
AT5G36223	5	S	#8cc0f0	140,192,240
AT5G36226	5	S	#8cc0f0	140,192,240
AT5G36228	5	S	#8cc0f0	140,192,240
AT5G36230	5	S	#8cc0f0	140,192,240
AT5G36240	5	S	#8cc0f0	140,192,240
AT5G36250	5	S	#8cc0f0	140,192,240
AT5G36260	5	S	#8cc0f0	140,192,240
AT5G36270	5	S	#8cc0f0	140,192,240
AT5G36275	5	S	#8cc0f0	140,192,240
AT5G36280	5	S	#8cc0f0	140,192,240
AT5G36290	5	S	#8cc0f0	140,192,240
AT5G36293	5	S	#8cc0f0	140,192,240
AT5G36296	5	S	#8cc0f0	140,192,240
AT5G36297	5	S	#8cc0f0	140,192,240
AT5G36300	5	S	#8cc0f0	140,192,240
AT5G36310	5	S	#8cc0f0	140,192,240
AT5G36320	5	S	#8cc0f0	140,192,240
AT5G36330	5	S	#8cc0f0	140,192,240
AT5G36340	5	S	#8cc0f0	140,192,240
AT5G36350	5	S	#8cc0f0	140,192,240
AT5G36360	5	S	#8cc0f0	140,192,240
AT5G36370	5	S	#8cc0f0	140,192,240
AT5G36380	5	S	#8cc0f0	140,192,240
AT5G36390	5	S	#8cc0f0	140,192,240
AT5G36400	5	S	#8cc0f0	140,192,240
AT5G36410	5	S	#8cc0f0	140,192,240
AT5G36420	5	S	#8cc0f0	140,192,240
AT5G36430	5	S	#8cc0f0	140,192,240
AT5G36440	5	S	#8cc0f0	140,192,240
AT5G36450	5	S	#8cc0f0	140,192,240
AT5G36460	5	S	#8cc0f0	140,192,240
AT5G36470	5	S	#8cc0f0	140,192,240
AT5G36480	5	S	#8cc0f0	140,192,240
AT5G36490	5	S	#8cc0f0	140,192,240
AT5G36500	5	S	#8cc0f0	140,192,240
AT5G36510	5	S	#8cc0f0	140,192,240
AT5G36520	5	S	#8cc0f0	140,192,240
AT5G36530	5	S	#8cc0f0	140,192,240
AT5G36540	5	S	#8cc0f0	140,192,240
AT5G36550	5	S	#8cc0f0	140,192,240
AT5G36650	5	S	#8cc0f0	140,192,240
AT5G36655	5	S	#8cc0f0	140,192,240
AT5G36657	5	S	#8cc0f0	140,192,240
AT5G36658	5	S	#8cc0f0	140,192,240
AT5G36659	5	S	#8cc0f0	140,192,240
AT5G36661	5	S	#8cc0f0	140,192,240
AT5G36662	5	S	#8cc0f0	140,192,240
AT5G36660	5	S	#8cc0f0	140,192,240
AT5G36670	5	S	#8cc0f0	140,192,240
AT5G36680	5	S	#8cc0f0	140,192,240
AT5G36685	5	S	#8cc0f0	140,192,240
AT5G36690	5	S	#8cc0f0	140,192,240
AT5G36700	5	S	#8cc0f0	140,192,240
AT5G36710	5	S	#8cc0f0	140,192,240
AT5G36720	5	S	#8cc0f0	140,192,240
AT5G36722	5	S	#8cc0f0	140,192,240
AT5G36730	5	S	#8cc0f0	140,192,240
AT5G36732	5	S	#8cc0f0	140,192,240
AT5G36734	5	S	#8cc0f0	140,192,240
AT5G36736	5	S	#8cc0f0	140,192,240
AT5G36738	5	S	#8cc0f0	140,192,240
AT5G36739	5	S	#8cc0f0	140,192,240
AT5G36737	5	S	#8cc0f0	140,192,240
AT5G36740	5	S	#8cc0f0	140,192,240
AT5G36770	5	S	#8cc0f0	140,192,240
AT5G36775	5	S	#8cc0f0	140,192,240
AT5G36780	5	S	#8cc0f0	140,192,240
AT5G36790	5	S	#8cc0f0	140,192,240
AT5G36800	5	S	#8cc0f0	140,192,240
AT5G36805	5	S	#8cc0f0	140,192,240
AT5G36810	5	S	#8cc0f0	140,192,240
AT5G36820	5	S	#8cc0f0	140,192,240
AT5G36825	5	S	#8cc0f0	140,192,240
AT5G36830	5	S	#8cc0f0	140,192,240
AT5G36840	5	S	#8cc0f0	140,192,240
AT5G36850	5	S	#8cc0f0	140,192,240
AT5G36860	5	S	#8cc0f0	140,192,240
AT5G36870	5	S	#8cc0f0	140,192,240
AT5G36880	5	S	#8cc0f0	140,192,240
AT5G36890	5	S	#8cc0f0	140,192,240
AT5G36900	5	S	#8cc0f0	140,192,240
AT5G36903	5	S	#8cc0f0	140,192,240
AT5G36904	5	S	#8cc0f0	140,192,240
AT5G36905	5	S	#8cc0f0	140,192,240
AT5G36910	5	S	#8cc0f0	140,192,240
AT5G36920	5	S	#8cc0f0	140,192,240
AT5G36925	5	S	#8cc0f0	140,192,240
AT5G36930	5	S	#8cc0f0	140,192,240
AT5G36935	5	S	#8cc0f0	140,192,240
AT5G36937	5	S	#8cc0f0	140,192,240
AT5G36940	5	S	#8cc0f0	140,192,240
AT5G36950	5	S	#8cc0f0	140,192,240
AT5G36960	5	S	#8cc0f0	140,192,240
AT5G36970	5	S	#8cc0f0	140,192,240
AT5G36980	5	S	#8cc0f0	140,192,240
AT5G36990	5	S	#8cc0f0	140,192,240
AT5G37000	5	S	#8cc0f0	140,192,240
AT5G37010	5	S	#8cc0f0	140,192,240
AT5G37017	5	S	#8cc0f0	140,192,240
AT5G37020	5	S	#8cc0f0	140,192,240
AT5G37030	5	S	#8cc0f0	140,192,240
AT5G37040	5	S	#8cc0f0	140,192,240
AT5G37050	5	S	#8cc0f0	140,192,240
AT5G37055	5	S	#8cc0f0	140,192,240
AT5G37060	5	S	#8cc0f0	140,192,240
AT5G37070	5	S	#8cc0f0	140,192,240
AT5G37072	5	S	#8cc0f0	140,192,240
AT5G37080	5	S	#8cc0f0	140,192,240
AT5G37090	5	S	#8cc0f0	140,192,240
AT5G37100	5	S	#8cc0f0	140,192,240
AT5G37110	5	S	#8cc0f0	140,192,240
AT5G37120	5	S	#8cc0f0	140,192,240
AT5G37125	5	S	#8cc0f0	140,192,240
AT5G37130	5	S	#8cc0f0	140,192,240
AT5G37140	5	S	#8cc0f0	140,192,240
AT5G37145	5	S	#8cc0f0	140,192,240
AT5G37150	5	S	#8cc0f0	140,192,240
AT5G37160	5	S	#8cc0f0	140,192,240
AT5G37170	5	S	#8cc0f0	140,192,240
AT5G37175	5	S	#8cc0f0	140,192,240
AT5G37180	5	S	#8cc0f0	140,192,240
AT5G37190	5	S	#8cc0f0	140,192,240
AT5G37200	5	S	#8cc0f0	140,192,240
AT5G37210	5	S	#8cc0f0	140,192,240
AT5G37220	5	S	#8cc0f0	140,192,240
AT5G37230	5	S	#8cc0f0	140,192,240
AT5G37240	5	S	#8cc0f0	140,192,240
AT5G37250	5	S	#8cc0f0	140,192,240
AT5G37260	5	S	#8cc0f0	140,192,240
AT5G37270	5	S	#8cc0f0	140,192,240
AT5G37280	5	S	#8cc0f0	140,192,240
AT5G37290	5	S	#8cc0f0	140,192,240
AT5G37300	5	S	#8cc0f0	140,192,240
AT5G37310	5	S	#8cc0f0	140,192,240
AT5G37320	5	S	#8cc0f0	140,192,240
AT5G37330	5	S	#8cc0f0	140,192,240
AT5G37340	5	S	#8cc0f0	140,192,240
AT5G37350	5	S	#8cc0f0	140,192,240
AT5G37352	5	S	#8cc0f0	140,192,240
AT5G37351	5	S	#8cc0f0	140,192,240
AT5G37360	5	S	#8cc0f0	140,192,240
AT5G37370	5	S	#8cc0f0	140,192,240
AT5G37380	5	S	#8cc0f0	140,192,240
AT5G37381	5	S	#8cc0f0	140,192,240
AT5G37383	5	S	#8cc0f0	140,192,240
AT5G37385	5	S	#8cc0f0	140,192,240
AT5G37390	5	S	#8cc0f0	140,192,240
AT5G37400	5	S	#8cc0f0	140,192,240
AT5G37410	5	S	#8cc0f0	140,192,240
AT5G37415	5	S	#8cc0f0	140,192,240
AT5G37420	5	S	#8cc0f0	140,192,240
AT5G37430	5	S	#8cc0f0	140,192,240
AT5G37440	5	S	#8cc0f0	140,192,240
AT5G37442	5	S	#8cc0f0	140,192,240
AT5G37445	5	S	#8cc0f0	140,192,240
AT5G37450	5	S	#8cc0f0	140,192,240
AT5G37460	5	S	#8cc0f0	140,192,240
AT5G37470	5	S	#8cc0f0	140,192,240
AT5G37475	5	S	#8cc0f0	140,192,240
AT5G37473	5	S	#8cc0f0	140,192,240
AT5G37474	5	S	#8cc0f0	140,192,240
AT5G37476	5	S	#8cc0f0	140,192,240
AT5G37478	5	S	#8cc0f0	140,192,240
AT5G37480	5	S	#8cc0f0	140,192,240
AT5G37485	5	S	#8cc0f0	140,192,240
AT5G37490	5	S	#8cc0f0	140,192,240
AT5G37500	5	S	#8cc0f0	140,192,240
AT5G37510	5	S	#8cc0f0	140,192,240
AT5G37520	5	S	#8cc0f0	140,192,240
AT5G37530	5	S	#8cc0f0	140,192,240
AT5G37540	5	S	#8cc0f0	140,192,240
AT5G37550	5	S	#8cc0f0	140,192,240
AT5G37560	5	S	#8cc0f0	140,192,240
AT5G37570	5	S	#8cc0f0	140,192,240
AT5G37590	5	S	#8cc0f0	140,192,240
AT5G37600	5	S	#8cc0f0	140,192,240
AT5G37610	5	S	#8cc0f0	140,192,240
AT5G37620	5	S	#8cc0f0	140,192,240
AT5G37630	5	S	#8cc0f0	140,192,240
AT5G37640	5	S	#8cc0f0	140,192,240
AT5G37650	5	S	#8cc0f0	140,192,240
AT5G37660	5	S	#8cc0f0	140,192,240
AT5G37665	5	S	#8cc0f0	140,192,240
AT5G37667	5	S	#8cc0f0	140,192,240
AT5G37670	5	S	#8cc0f0	140,192,240
AT5G37680	5	S	#8cc0f0	140,192,240
AT5G37690	5	S	#8cc0f0	140,192,240
AT5G37710	5	S	#8cc0f0	140,192,240
AT5G37720	5	S	#8cc0f0	140,192,240
AT5G37730	5	S	#8cc0f0	140,192,240
AT5G37732	5	S	#8cc0f0	140,192,240
AT5G37740	5	S	#8cc0f0	140,192,240
AT5G37750	5	S	#8cc0f0	140,192,240
AT5G37760	5	S	#8cc0f0	140,192,240
AT5G37770	5	S	#8cc0f0	140,192,240
AT5G37780	5	S	#8cc0f0	140,192,240
AT5G37790	5	S	#8cc0f0	140,192,240
AT5G37795	5	S	#8cc0f0	140,192,240
AT5G37800	5	S	#8cc0f0	140,192,240
AT5G37810	5	S	#8cc0f0	140,192,240
AT5G37820	5	S	#8cc0f0	140,192,240
AT5G37830	5	S	#8cc0f0	140,192,240
AT5G37840	5	S	#8cc0f0	140,192,240
AT5G37850	5	S	#8cc0f0	140,192,240
AT5G37860	5	S	#8cc0f0	140,192,240
AT5G37870	5	S	#8cc0f0	140,192,240
AT5G37872	5	S	#8cc0f0	140,192,240
AT5G37875	5	S	#8cc0f0	140,192,240
AT5G37880	5	S	#8cc0f0	140,192,240
AT5G37890	5	S	#8cc0f0	140,192,240
AT5G37900	5	S	#8cc0f0	140,192,240
AT5G37910	5	S	#8cc0f0	140,192,240
AT5G37920	5	S	#8cc0f0	140,192,240
AT5G37930	5	S	#8cc0f0	140,192,240
AT5G37940	5	S	#8cc0f0	140,192,240
AT5G37950	5	S	#8cc0f0	140,192,240
AT5G37960	5	S	#8cc0f0	140,192,240
AT5G37970	5	S	#8cc0f0	140,192,240
AT5G37980	5	S	#8cc0f0	140,192,240
AT5G37990	5	S	#8cc0f0	140,192,240
AT5G38000	5	S	#8cc0f0	140,192,240
AT5G38005	5	S	#8cc0f0	140,192,240
AT5G38010	5	S	#8cc0f0	140,192,240
AT5G38020	5	S	#8cc0f0	140,192,240
AT5G38030	5	S	#8cc0f0	140,192,240
AT5G38035	5	S	#8cc0f0	140,192,240
AT5G38037	5	S	#8cc0f0	140,192,240
AT5G38040	5	S	#8cc0f0	140,192,240
AT5G38050	5	S	#8cc0f0	140,192,240
AT5G38060	5	S	#8cc0f0	140,192,240
AT5G38070	5	S	#8cc0f0	140,192,240
AT5G38080	5	S	#8cc0f0	140,192,240
AT5G38090	5	S	#8cc0f0	140,192,240
AT5G38096	5	S	#8cc0f0	140,192,240
AT5G38100	5	S	#8cc0f0	140,192,240
AT5G38110	5	S	#8cc0f0	140,192,240
AT5G38120	5	S	#8cc0f0	140,192,240
AT5G38130	5	S	#8cc0f0	140,192,240
AT5G38140	5	S	#8cc0f0	140,192,240
AT5G38150	5	S	#8cc0f0	140,192,240
AT5G38155	5	S	#8cc0f0	140,192,240
AT5G38160	5	S	#8cc0f0	140,192,240
AT5G38170	5	S	#8cc0f0	140,192,240
AT5G38180	5	S	#8cc0f0	140,192,240
AT5G38190	5	S	#8cc0f0	140,192,240
AT5G38192	5	S	#8cc0f0	140,192,240
AT5G38195	5	S	#8cc0f0	140,192,240
AT5G38197	5	S	#8cc0f0	140,192,240
AT5G38200	5	S	#8cc0f0	140,192,240
AT5G38210	5	S	#8cc0f0	140,192,240
AT5G38212	5	S	#8cc0f0	140,192,240
AT5G38220	5	S	#8cc0f0	140,192,240
AT5G38230	5	S	#8cc0f0	140,192,240
AT5G38240	5	S	#8cc0f0	140,192,240
AT5G38250	5	S	#8cc0f0	140,192,240
AT5G38260	5	S	#8cc0f0	140,192,240
AT5G38270	5	S	#8cc0f0	140,192,240
AT5G38275	5	S	#8cc0f0	140,192,240
AT5G38280	5	S	#8cc0f0	140,192,240
AT5G38285	5	S	#8cc0f0	140,192,240
AT5G38290	5	S	#8cc0f0	140,192,240
AT5G38300	5	S	#8cc0f0	140,192,240
AT5G38310	5	S	#8cc0f0	140,192,240
AT5G38314	5	S	#8cc0f0	140,192,240
AT5G38317	5	S	#8cc0f0	140,192,240
AT5G38320	5	S	#8cc0f0	140,192,240
AT5G38330	5	S	#8cc0f0	140,192,240
AT5G38340	5	S	#8cc0f0	140,192,240
AT5G38344	5	S	#8cc0f0	140,192,240
AT5G38350	5	S	#8cc0f0	140,192,240
AT5G38360	5	S	#8cc0f0	140,192,240
AT5G38365	5	S	#8cc0f0	140,192,240
AT5G38370	5	S	#8cc0f0	140,192,240
AT5G38378	5	S	#8cc0f0	140,192,240
AT5G38380	5	S	#8cc0f0	140,192,240
AT5G38383	5	S	#8cc0f0	140,192,240
AT5G38386	5	S	#8cc0f0	140,192,240
AT5G38390	5	S	#8cc0f0	140,192,240
AT5G38393	5	S	#8cc0f0	140,192,240
AT5G38396	5	S	#8cc0f0	140,192,240
AT5G38400	5	S	#8cc0f0	140,192,240
AT5G38410	5	S	#8cc0f0	140,192,240
AT5G38420	5	S	#8cc0f0	140,192,240
AT5G38430	5	S	#8cc0f0	140,192,240
AT5G38435	5	S	#8cc0f0	140,192,240
AT5G38437	5	S	#8cc0f0	140,192,240
AT5G38440	5	S	#8cc0f0	140,192,240
AT5G38450	5	S	#8cc0f0	140,192,240
AT5G38460	5	S	#8cc0f0	140,192,240
AT5G38470	5	S	#8cc0f0	140,192,240
AT5G38480	5	S	#8cc0f0	140,192,240
AT5G38490	5	S	#8cc0f0	140,192,240
AT5G38500	5	S	#8cc0f0	140,192,240
AT5G38510	5	S	#8cc0f0	140,192,240
AT5G38520	5	S	#8cc0f0	140,192,240
AT5G38530	5	S	#8cc0f0	140,192,240
AT5G38540	5	S	#8cc0f0	140,192,240
AT5G38550	5	S	#8cc0f0	140,192,240
AT5G38560	5	S	#8cc0f0	140,192,240
AT5G38565	5	S	#8cc0f0	140,192,240
AT5G38570	5	S	#8cc0f0	140,192,240
AT5G38580	5	S	#8cc0f0	140,192,240
AT5G38590	5	S	#8cc0f0	140,192,240
AT5G38595	5	S	#8cc0f0	140,192,240
AT5G38600	5	S	#8cc0f0	140,192,240
AT5G38610	5	S	#8cc0f0	140,192,240
AT5G38620	5	S	#8cc0f0	140,192,240
AT5G38630	5	S	#8cc0f0	140,192,240
AT5G38640	5	S	#8cc0f0	140,192,240
AT5G38660	5	S	#8cc0f0	140,192,240
AT5G38650	5	S	#8cc0f0	140,192,240
AT5G38670	5	S	#8cc0f0	140,192,240
AT5G38680	5	S	#8cc0f0	140,192,240
AT5G38690	5	S	#8cc0f0	140,192,240
AT5G38700	5	S	#8cc0f0	140,192,240
AT5G38705	5	S	#8cc0f0	140,192,240
AT5G38710	5	S	#8cc0f0	140,192,240
AT5G38720	5	S	#8cc0f0	140,192,240
AT5G38730	5	S	#8cc0f0	140,192,240
AT5G38740	5	S	#8cc0f0	140,192,240
AT5G38750	5	S	#8cc0f0	140,192,240
AT5G38760	5	S	#8cc0f0	140,192,240
AT5G38770	5	S	#8cc0f0	140,192,240
AT5G38780	5	S	#8cc0f0	140,192,240
AT5G38790	5	S	#8cc0f0	140,192,240
AT5G38800	5	S	#8cc0f0	140,192,240
AT5G38810	5	S	#8cc0f0	140,192,240
AT5G38820	5	S	#8cc0f0	140,192,240
AT5G38830	5	S	#8cc0f0	140,192,240
AT5G38840	5	S	#8cc0f0	140,192,240
AT5G38850	5	S	#8cc0f0	140,192,240
AT5G38860	5	S	#8cc0f0	140,192,240
AT5G38870	5	S	#8cc0f0	140,192,240
AT5G38880	5	S	#8cc0f0	140,192,240
AT5G38890	5	S	#8cc0f0	140,192,240
AT5G38895	5	S	#8cc0f0	140,192,240
AT5G38900	5	S	#8cc0f0	140,192,240
AT5G38905	5	S	#8cc0f0	140,192,240
AT5G38910	5	S	#8cc0f0	140,192,240
AT5G38920	5	S	#8cc0f0	140,192,240
AT5G38930	5	S	#8cc0f0	140,192,240
AT5G38940	5	S	#8cc0f0	140,192,240
AT5G38950	5	S	#8cc0f0	140,192,240
AT5G38960	5	S	#8cc0f0	140,192,240
AT5G38970	5	S	#8cc0f0	140,192,240
AT5G38975	5	S	#8cc0f0	140,192,240
AT5G38980	5	S	#8cc0f0	140,192,240
AT5G38990	5	S	#8cc0f0	140,192,240
AT5G39000	5	S	#8cc0f0	140,192,240
AT5G39010	5	S	#8cc0f0	140,192,240
AT5G39020	5	S	#8cc0f0	140,192,240
AT5G39024	5	S	#8cc0f0	140,192,240
AT5G39030	5	S	#8cc0f0	140,192,240
AT5G39040	5	S	#8cc0f0	140,192,240
AT5G39050	5	S	#8cc0f0	140,192,240
AT5G39060	5	S	#8cc0f0	140,192,240
AT5G39070	5	S	#8cc0f0	140,192,240
AT5G39080	5	S	#8cc0f0	140,192,240
AT5G39090	5	S	#8cc0f0	140,192,240
AT5G39095	5	S	#8cc0f0	140,192,240
AT5G39100	5	S	#8cc0f0	140,192,240
AT5G39110	5	S	#8cc0f0	140,192,240
AT5G39120	5	S	#8cc0f0	140,192,240
AT5G39130	5	S	#8cc0f0	140,192,240
AT5G39140	5	S	#8cc0f0	140,192,240
AT5G39150	5	S	#8cc0f0	140,192,240
AT5G39155	5	S	#8cc0f0	140,192,240
AT5G39160	5	S	#8cc0f0	140,192,240
AT5G39170	5	S	#8cc0f0	140,192,240
AT5G39180	5	S	#8cc0f0	140,192,240
AT5G39185	5	S	#8cc0f0	140,192,240
AT5G39190	5	S	#8cc0f0	140,192,240
AT5G39200	5	S	#8cc0f0	140,192,240
AT5G39205	5	S	#8cc0f0	140,192,240
AT5G39210	5	S	#8cc0f0	140,192,240
AT5G39220	5	S	#8cc0f0	140,192,240
AT5G39230	5	S	#8cc0f0	140,192,240
AT5G39240	5	S	#8cc0f0	140,192,240
AT5G39245	5	S	#8cc0f0	140,192,240
AT5G39250	5	S	#8cc0f0	140,192,240
AT5G39260	5	S	#8cc0f0	140,192,240
AT5G39270	5	S	#8cc0f0	140,192,240
AT5G39280	5	S	#8cc0f0	140,192,240
AT5G39290	5	S	#8cc0f0	140,192,240
AT5G39300	5	S	#8cc0f0	140,192,240
AT5G39310	5	S	#8cc0f0	140,192,240
AT5G39320	5	S	#8cc0f0	140,192,240
AT5G39330	5	S	#8cc0f0	140,192,240
AT5G39340	5	S	#8cc0f0	140,192,240
AT5G39350	5	S	#8cc0f0	140,192,240
AT5G39360	5	S	#8cc0f0	140,192,240
AT5G39365	5	S	#8cc0f0	140,192,240
AT5G39370	5	S	#8cc0f0	140,192,240
AT5G39380	5	S	#8cc0f0	140,192,240
AT5G39390	5	S	#8cc0f0	140,192,240
AT5G39400	5	S	#8cc0f0	140,192,240
AT5G39410	5	S	#8cc0f0	140,192,240
AT5G39420	5	S	#8cc0f0	140,192,240
AT5G39430	5	S	#8cc0f0	140,192,240
AT5G39440	5	S	#8cc0f0	140,192,240
AT5G39450	5	S	#8cc0f0	140,192,240
AT5G39460	5	S	#8cc0f0	140,192,240
AT5G39470	5	S	#8cc0f0	140,192,240
AT5G39471	5	S	#8cc0f0	140,192,240
AT5G39473	5	S	#8cc0f0	140,192,240
AT5G39480	5	S	#8cc0f0	140,192,240
AT5G39490	5	S	#8cc0f0	140,192,240
AT5G39493	5	S	#8cc0f0	140,192,240
AT5G39500	5	S	#8cc0f0	140,192,240
AT5G39510	5	S	#8cc0f0	140,192,240
AT5G39520	5	S	#8cc0f0	140,192,240
AT5G39530	5	S	#8cc0f0	140,192,240
AT5G39535	5	S	#8cc0f0	140,192,240
AT5G39532	5	S	#8cc0f0	140,192,240
AT5G39533	5	S	#8cc0f0	140,192,240
AT5G39540	5	S	#8cc0f0	140,192,240
AT5G39550	5	S	#8cc0f0	140,192,240
AT5G39560	5	S	#8cc0f0	140,192,240
AT5G39570	5	S	#8cc0f0	140,192,240
AT5G39580	5	S	#8cc0f0	140,192,240
AT5G39581	5	S	#8cc0f0	140,192,240
AT5G39590	5	S	#8cc0f0	140,192,240
AT5G39600	5	S	#8cc0f0	140,192,240
AT5G39610	5	S	#8cc0f0	140,192,240
AT5G39620	5	S	#8cc0f0	140,192,240
AT5G39630	5	S	#8cc0f0	140,192,240
AT5G39635	5	S	#8cc0f0	140,192,240
AT5G39640	5	S	#8cc0f0	140,192,240
AT5G39645	5	S	#8cc0f0	140,192,240
AT5G39650	5	S	#8cc0f0	140,192,240
AT5G39660	5	S	#8cc0f0	140,192,240
AT5G39670	5	S	#8cc0f0	140,192,240
AT5G39680	5	S	#8cc0f0	140,192,240
AT5G39690	5	S	#8cc0f0	140,192,240
AT5G39693	5	S	#8cc0f0	140,192,240
AT5G39700	5	S	#8cc0f0	140,192,240
AT5G39710	5	S	#8cc0f0	140,192,240
AT5G39720	5	S	#8cc0f0	140,192,240
AT5G39730	5	S	#8cc0f0	140,192,240
AT5G39740	5	S	#8cc0f0	140,192,240
AT5G39750	5	S	#8cc0f0	140,192,240
AT5G39760	5	S	#8cc0f0	140,192,240
AT5G39770	5	S	#8cc0f0	140,192,240
AT5G39785	5	S	#8cc0f0	140,192,240
AT5G39790	5	S	#8cc0f0	140,192,240
AT5G39800	5	S	#8cc0f0	140,192,240
AT5G39810	5	S	#8cc0f0	140,192,240
AT5G39820	5	S	#8cc0f0	140,192,240
AT5G39830	5	S	#8cc0f0	140,192,240
AT5G39840	5	S	#8cc0f0	140,192,240
AT5G39850	5	S	#8cc0f0	140,192,240
AT5G39860	5	S	#8cc0f0	140,192,240
AT5G39861	5	S	#8cc0f0	140,192,240
AT5G39862	5	S	#8cc0f0	140,192,240
AT5G39863	5	S	#8cc0f0	140,192,240
AT5G39865	5	S	#8cc0f0	140,192,240
AT5G39870	5	S	#8cc0f0	140,192,240
AT5G39880	5	S	#8cc0f0	140,192,240
AT5G39890	5	S	#8cc0f0	140,192,240
AT5G39895	5	S	#8cc0f0	140,192,240
AT5G39900	5	S	#8cc0f0	140,192,240
AT5G39910	5	S	#8cc0f0	140,192,240
AT5G39920	5	S	#8cc0f0	140,192,240
AT5G39930	5	S	#8cc0f0	140,192,240
AT5G39940	5	S	#8cc0f0	140,192,240
AT5G39950	5	S	#8cc0f0	140,192,240
AT5G39955	5	S	#8cc0f0	140,192,240
AT5G39960	5	S	#8cc0f0	140,192,240
AT5G39970	5	S	#8cc0f0	140,192,240
AT5G39980	5	S	#8cc0f0	140,192,240
AT5G39990	5	S	#8cc0f0	140,192,240
AT5G39995	5	S	#8cc0f0	140,192,240
AT5G40000	5	S	#8cc0f0	140,192,240
AT5G40010	5	S	#8cc0f0	140,192,240
AT5G40020	5	S	#8cc0f0	140,192,240
AT5G40030	5	S	#8cc0f0	140,192,240
AT5G40040	5	S	#8cc0f0	140,192,240
AT5G40050	5	S	#8cc0f0	140,192,240
AT5G40060	5	S	#8cc0f0	140,192,240
AT5G40070	5	S	#8cc0f0	140,192,240
AT5G40080	5	S	#8cc0f0	140,192,240
AT5G40090	5	S	#8cc0f0	140,192,240
AT5G40100	5	S	#8cc0f0	140,192,240
AT5G40110	5	S	#8cc0f0	140,192,240
AT5G40120	5	S	#8cc0f0	140,192,240
AT5G40130	5	S	#8cc0f0	140,192,240
AT5G40140	5	S	#8cc0f0	140,192,240
AT5G40150	5	S	#8cc0f0	140,192,240
AT5G40155	5	S	#8cc0f0	140,192,240
AT5G40160	5	S	#8cc0f0	140,192,240
AT5G40170	5	S	#8cc0f0	140,192,240
AT5G40180	5	S	#8cc0f0	140,192,240
AT5G40190	5	S	#8cc0f0	140,192,240
