Bna	Ath_uniprot	Ath_agi	ACK_block	consensus_ACK	consensus_score	Ath_position	Ath_increment
C05p56890.1_BnaDAR	Q9SRM4	AT3G11200	F	F	5687.24	14572	-1
C05p56900.1_BnaDAR	Q9SRM3	AT3G11180	F	F	5847.26	14571	-1
C05p56940.1_BnaDAR	P46310	AT3G11170	F	F	6026.21	14570	-1
C05p56950.1_BnaDAR	Q6E257	AT3G11160	F	F	5635.69	14568	-2
C05p56960.1_BnaDAR	Q0WNJ6	AT3G11130	F	F	7398.78	14566	-2
C05p56970.1_BnaDAR	Q9SRM0	AT3G11110	F	F	5558.83	14564	-2
C05p56980.1_BnaDAR	Q8VZI9	AT3G11100	F	F	5507.11	14563	-1
C05p56990.1_BnaDAR	Q9SRL8	AT3G11090	F	F	5469.01	14562	-1
C05p57000.1_BnaDAR	Q9SRL6	AT3G11070	F	F	5660.77	14560	-2
C05p57040.1_BnaDAR	Q9SRL5	AT3G11050	F	F	5351.33	14558	-2
C05p57050.1_BnaDAR	Q9SRL3	AT3G11030	F	F	5416.6	14556	-2
C05p57060.1_BnaDAR	F4J517	AT3G11000	F	F	5150.06	14553	-3
C05p57070.1_BnaDAR	Q94AK6	AT3G10985	F	F	4977.89	14550	-3
C05p57080.1_BnaDAR	Q8W4N1	AT3G10980	F	F	5272.26	14549	-1
C05p57100.1_BnaDAR	F4J510	AT3G10970	F	F	5058.47	14547	-2
C05p57120.1_BnaDAR	Q9SRK5	AT3G10940	F	F	4861.93	14544	-3
C05p57140.1_BnaDAR	O81235	AT3G10920	F	F	4723.43	14542	-2
C05p57150.1_BnaDAR	Q8GYH6	AT3G10915	F	F	4606.21	14541	-1
C05p57200.1_BnaDAR	Q58FW3	AT3G10880	F	F	4470.71	14537	-4
C05p57260.1_BnaDAR	Q9SG92	AT3G10870	F	F	4565.16	14536	-1
C05p57280.1_BnaDAR	Q9SG91	AT3G10860	F	F	4358.51	14535	-1
C05p57300.1_BnaDAR	A4IJ41	AT3G10840	F	F	4625.37	14532	-3
C05p57310.1_BnaDAR	F4J4Y5	AT3G10820	F	F	4418.91	14531	-1
C05p57340.1_BnaDAR	F4J4Y0	AT3G10780	F	F	4263.1	14526	-5
C05p57350.1_BnaDAR	Q9SG83	AT3G10770	F	F	4350.2	14525	-1
C05p57370.1_BnaDAR	Q9SG81	AT3G10750	F	F	4188.52	14523	-2
C05p57380.1_BnaDAR	Q9SG81	AT3G10750	F	F	4080.84	14523	0
C05p57390.1_BnaDAR	Q8VYG2	AT3G10700	F	F	4406.85	14518	-5
C05p57400.1_BnaDAR	Q9S732	AT3G10680	F	F	4214.49	14516	-2
C05p57410.1_BnaDAR	Q9CAF5	AT3G10670	F	F	4416.44	14515	-1
C05p57420.1_BnaDAR	Q8GYL6	AT3G03790	F	F	3970.1	13796	-719
C05p57430.1_BnaDAR	Q9CAF2	AT3G10620	F	F	4075.82	14510	714
C05p57440.1_BnaDAR	F4J3U4	AT3G10580	F	F	3954.46	14503	-7
C05p57440.1_BnaDAR	Q9SQY9	AT3G10590	F	F	3954.46	14505	2
C05p57440.1_BnaDAR	Q9M0P7	AT4G09450	P	F	3954.46	24010	9505
C05p57440.1_BnaDAR	Q9SQY8	AT3G10580	F	F	3954.46	14503	-9507
C05p57450.1_BnaDAR	Q3ECH7	AT1G66245	E	F	3884.39	5613	-8890
C05p57460.1_BnaDAR	Q94BT9	AT1G66240	E	F	3884.39	5612	-1
C05p57470.1_BnaDAR	Q8W4B2	AT3G10572	F	F	4194.31	14502	8890
C05p57480.1_BnaDAR	Q9SQY7	AT3G10570	F	F	4531.43	14501	-1
C05p57490.1_BnaDAR	Q9LQL4	AT3G16580	F	F	4274.84	15187	686
C05p57500.1_BnaDAR	Q9FX09	AT3G16580	F	F	4370.91	15187	0
C05p57510.1_BnaDAR	Q9LPP3	AT3G10530	F	F	4695.55	14497	-690
C05p57520.1_BnaDAR	Q9LPP4	AT3G10525	F	F	4319.68	14495	-2
C05p57530.1_BnaDAR	O24521	AT3G10520	F	F	4428.34	14494	-1
C05p57540.1_BnaDAR	F4JWA1	AT5G04460	R	F	4295.62	7522	-6972
C05p57560.1_BnaDAR	Q9SQX9	AT3G10480	F	F	4643.93	14490	6968
C05p57570.1_BnaDAR	Q7G8T1	AT3G10470	F	F	4593.64	14489	-1
C05p57600.1_BnaDAR	Q9SQX6	AT3G10450	F	F	4964.31	14486	-3
C05p57630.1_BnaDAR	Q9SG81	AT3G10750	F	F	4805.47	14523	37
C05p57680.1_BnaDAR	Q9CAE7	AT3G08750	F	F	4846.39	14305	-218
C05p57680.1_BnaDAR	Q9S9V1	AT4G04690	O	F	4846.39	23736	9431
C05p57680.1_BnaDAR	Q9C9Y4	AT3G08750	F	F	4846.39	14305	-9431
C05p57720.1_BnaDAR	Q9SG81	AT3G10750	F	F	4938.81	14523	218
C05p57730.1_BnaDAR	Q9S9V1	AT3G08750	F	F	5055.37	14305	-218
C05p57730.1_BnaDAR	Q9C9Y4	AT3G08750	F	F	5055.37	14305	0
C05p57730.1_BnaDAR	Q9CAE7	AT3G10430	F	F	5055.37	14483	178
C05p57740.1_BnaDAR	Q9SG81	AT3G10750	F	F	5141.32	14523	40
C05p57750.1_BnaDAR	F4J3R7	AT3G10420	F	F	5830.04	14482	-41
C05p57760.1_BnaDAR	P32826	AT3G10410	F	F	6098.25	14481	-1
C05p57770.1_BnaDAR	Q9CAE4	AT3G10400	F	F	5941.73	14480	-1
C05p57780.1_BnaDAR	Q93YU5	AT3G10380	F	F	7120.6	14477	-3
C05p57790.1_BnaDAR	Q9SS48	AT3G10370	F	F	7035.47	14476	-1
C05p57830.1_BnaDAR	A1L4Y1	AT3G10350	F	F	6890.75	14474	-2
C05p57840.1_BnaDAR	Q9SS45	AT3G10340	F	F	7240.23	14473	-1
C05p57850.1_BnaDAR	Q9SS43	AT3G10320	F	F	7022.38	14471	-2
C05p57860.1_BnaDAR	F4J2M6	AT3G10310	F	F	7351.79	14470	-1
C05p57880.1_BnaDAR	Q9SS38	AT3G10270	F	F	7062.69	14466	-4
C05p57890.1_BnaDAR	Q9SS37	AT3G10260	F	F	6422.68	14465	-1
C05p57900.1_BnaDAR	Q940M5	AT3G10250	F	F	6354.92	14464	-1
C05p57910.1_BnaDAR	Q38933	AT3G10230	F	F	6440.08	14462	-2
C05p57920.1_BnaDAR	Q67Z52	AT3G10220	F	F	6035.77	14461	-1
C05p57930.1_BnaDAR	Q9SS33	AT3G10210	F	F	5940.85	14460	-1
C05p57940.1_BnaDAR	Q9LZA4	AT3G10200	F	F	6091.9	14459	-1
C05p57950.1_BnaDAR	Q9SS31	AT3G10190	F	F	5462.94	14457	-2
C05p57960.1_BnaDAR	A8MR46	AT3G10185	F	F	5426.7	14455	-2
C05p57970.1_BnaDAR	Q9SR79	AT3G10150	F	F	5664.28	14453	-2
C05p57990.1_BnaDAR	Q9SR77	AT3G10130	F	F	5447.28	14450	-3
C05p58000.1_BnaDAR	Q8GY70	AT3G10120	F	F	5379.23	14451	1
C05p58010.1_BnaDAR	Q9SR71	AT3G10070	F	F	5510.82	14444	-7
C05p58020.1_BnaDAR	Q9SR70	AT3G10060	F	F	5423.26	14443	-1
C05p58030.1_BnaDAR	Q9ZSS6	AT3G10050	F	F	5729.65	14442	-1
C05p58040.1_BnaDAR	Q8RWY5	AT3G10040	F	F	5346.39	14441	-1
C05p58050.1_BnaDAR	Q94JR1	AT3G10030	F	F	5548.94	14440	-1
C05p58060.1_BnaDAR	Q8RXZ8	AT3G09980	F	F	5247.93	14435	-5
C05p58070.1_BnaDAR	Q9SR62	AT3G09970	F	F	5469.3	14434	-1
C05p58080.1_BnaDAR	Q8LEC0	AT3G09960	F	F	5433.69	14433	-1
C05p58090.1_BnaDAR	Q9SF94	AT3G09930	F	F	5464.98	14430	-3
C05p58110.1_BnaDAR	F4J2H2	AT3G09925	F	F	5330.41	14429	-1
C05p58140.1_BnaDAR	Q8L850	AT3G09920	F	F	5726.91	14427	-2
C05p58150.1_BnaDAR	Q9SF92	AT3G09910	F	F	5394.94	14426	-1
C05p58160.1_BnaDAR	Q9SF91	AT3G09900	F	F	5418.66	14425	-1
C05p58170.1_BnaDAR	Q8LDN2	AT3G09890	F	F	5287.96	14424	-1
C05p58180.1_BnaDAR	O04376	AT3G09880	F	F	5711.6	14423	-1
C05p58220.1_BnaDAR	Q9M026	AT5G01480	R	F	5294.44	7203	-7220
C05p58230.1_BnaDAR	Q9SF89	AT3G09870	F	F	5402.22	14422	7219
C05p58240.1_BnaDAR	Q6IDB3	AT3G09860	F	F	5473.18	14420	-2
C05p58250.1_BnaDAR	Q9SF87	AT3G09850	F	F	5937.54	14419	-1
C05p58260.1_BnaDAR	Q9LZF6	AT3G09840	F	F	6528.59	14418	-1
C05p58270.1_BnaDAR	Q9SF86	AT3G09830	F	F	6265.57	14417	-1
C05p58310.1_BnaDAR	Q8LG77	AT3G09810	F	F	6268.56	14415	-2
C05p58320.1_BnaDAR	Q84LG4	AT3G09800	F	F	6130.89	14414	-1
C05p58330.1_BnaDAR	Q9S7D9	AT3G09780	F	F	6572.22	14412	-2
C05p58350.1_BnaDAR	Q9S752	AT3G09770	F	F	6314.4	14411	-1
C05p58360.1_BnaDAR	Q940P1	AT3G09760	F	F	6460.43	14410	-1
C05p58380.1_BnaDAR	Q940P1	AT3G09760	F	F	6445.3	14410	0
C05p58390.1_BnaDAR	Q9SF29	AT3G09740	F	F	6416.88	14408	-2
C05p58420.1_BnaDAR	Q9ZVW2	AT2G06990	g_h	F	6202.99	19428	5020
C05p58430.1_BnaDAR	Q9SF37	AT3G09660	F	F	7043.82	14399	-5029
C05p58440.1_BnaDAR	Q9SF38	AT3G09650	F	F	7061.22	14398	-1
C05p58450.1_BnaDAR	Q9SF40	AT3G09630	F	F	6843.97	14396	-2
C05p58450.1_BnaDAR	P49691	AT5G02870	R	F	6843.97	7345	-7051
C05p58460.1_BnaDAR	Q9SF41	AT3G09620	F	F	6880.63	14395	7050
C05p58470.1_BnaDAR	Q8RWU3	AT3G09600	F	F	6686.51	14394	-1
C05p58490.1_BnaDAR	Q9SF45	AT3G09580	F	F	6877.69	14392	-2
C05p58500.1_BnaDAR	Q9C5T6	AT3G09570	F	F	6870.1	14391	-1
C05p58510.1_BnaDAR	Q9SF47	AT3G09560	F	F	7044.88	14390	-1
C05p58520.1_BnaDAR	Q9SF49	AT3G09540	F	F	6714.78	14388	-2
C05p58530.1_BnaDAR	Q9SF51	AT3G09520	F	F	6792.13	14386	-2
C05p58550.1_BnaDAR	Q9SF53	AT3G09500	F	F	6362.54	14384	-2
C05p58560.1_BnaDAR	Q94AA1	AT3G09470	F	F	6597	14381	-3
C05p58570.1_BnaDAR	Q9S710	AT3G09450	F	F	6752.15	14379	-2
C05p58580.1_BnaDAR	Q58FW4	AT3G09430	F	F	6275.97	14377	-2
C05p58590.1_BnaDAR	Q9SR22	AT3G09410	F	F	6402.64	14376	-1
C05p58600.1_BnaDAR	Q9SR24	AT3G09400	F	F	6267.72	14374	-2
C05p58620.1_BnaDAR	P25860	AT3G09390	F	F	5888.05	14373	-1
C05p58630.1_BnaDAR	Q9SR25	AT3G09380	F	F	5906.68	14372	-1
C05p58650.1_BnaDAR	Q8H1P9	AT3G09370	F	F	6066.11	14371	-1
C05p58660.1_BnaDAR	Q84J81	AT3G09350	F	F	6148.38	14369	-2
C05p58680.1_BnaDAR	Q93VV0	AT3G09320	F	F	6066.84	14366	-3
C05p58700.1_BnaDAR	Q9SR32	AT3G09310	F	F	5960.98	14365	-1
C05p58710.1_BnaDAR	Q9SR33	AT3G09300	F	F	6322.38	14364	-1
C05p58760.1_BnaDAR	Q9SR40	AT3G09220	F	F	6438.62	14356	-8
C05p58770.1_BnaDAR	P57691	AT3G11250	F	F	6140.82	14577	221
C05p58780.1_BnaDAR	F4IZV1	AT3G09190	F	F	6068.53	14353	-224
C05p58790.1_BnaDAR	Q9SR43	AT3G09150	F	F	6210.7	14349	-4
C05p58800.1_BnaDAR	Q5Q0C9	AT3G09120	F	F	6143.82	14346	-3
C05p58810.1_BnaDAR	Q5S4V1	AT3G09110	F	F	6275.89	14345	-1
C05p58820.1_BnaDAR	F4IYM4	AT3G09090	F	F	6874.24	14343	-2
C05p58830.1_BnaDAR	Q9SS82	AT3G09050	F	F	6305.28	14337	-6
C05p58840.1_BnaDAR	Q8RWM3	AT3G09180	F	F	6519.29	14352	15
C05p58850.1_BnaDAR	F4IZV1	AT3G09190	F	F	6438.44	14353	1
C05p58860.1_BnaDAR	Q6ID69	AT3G09032	F	F	6300.3	14334	-19
C05p58870.1_BnaDAR	Q9S7R7	AT3G09030	F	F	6721.19	14333	-1
C05p58880.1_BnaDAR	Q9S790	AT3G09020	F	F	6749.13	14332	-1
C05p58890.1_BnaDAR	Q9S7V5	AT3G09000	F	F	6747.37	14330	-2
C05p58900.1_BnaDAR	Q9S724	AT3G08980	F	F	6707.47	14328	-2
C05p58910.1_BnaDAR	Q9SR96	AT3G08970	F	F	7079.71	14327	-1
C05p58920.1_BnaDAR	F4IYK6	AT3G08960	F	F	7843.39	14326	-1
C05p58930.1_BnaDAR	Q8VYP0	AT3G08950	F	F	7241.25	14325	-1
C05p58940.1_BnaDAR	F4IYK3	AT3G08943	F	F	7797.21	NA	NA
C05p58950.1_BnaDAR	Q07473	AT3G08940	F	F	7279.57	14323	NA
C05p58950.1_BnaDAR	Q9XF88	AT3G08940	F	F	7279.57	14323	0
C05p58960.1_BnaDAR	Q9SR93	AT3G08930	F	F	7453.47	14322	-1
C05p58970.1_BnaDAR	Q9SR92	AT3G08920	F	F	7145.35	14321	-1
C05p58980.1_BnaDAR	Q9SR91	AT3G08910	F	F	7248.03	14320	-1
C05p58990.1_BnaDAR	O22666	AT3G08900	F	F	7311.36	14319	-1
C05p59000.1_BnaDAR	Q9SR89	AT3G08890	F	F	7189.53	14318	-1
C05p59010.1_BnaDAR	Q9LZW9	AT3G08850	F	F	8299.76	14314	-4
C05p59020.1_BnaDAR	Q1PEQ5	AT3G14250	F	F	7172.75	14927	613
C05p59040.1_BnaDAR	Q9SR82	AT3G08820	F	F	7548.06	14312	-615
C05p59050.1_BnaDAR	Q8VZA0	AT3G08800	F	F	7557.6	14310	-2
C05p59060.1_BnaDAR	Q8RY09	AT3G08780	F	F	6906.74	14308	-2
C05p59070.1_BnaDAR	Q9LDB4	AT3G08770	F	F	6694.94	14307	-1
C05p59070.1_BnaDAR	Q9LZV9	AT5G01870	R	F	6694.94	7242	-7065
C05p59090.1_BnaDAR	Q9FN31	AT3G23890	F	F	6685.77	16006	8764
C05p59100.1_BnaDAR	Q9SFB0	AT3G08040	F	F	6882.07	14277	-1729
C05p59110.1_BnaDAR	Q9C9Y3	AT3G08760	F	F	7076.16	14306	29
C05p59120.1_BnaDAR	Q8VZW6	AT3G08740	F	F	6773.42	14304	-2
C05p59140.1_BnaDAR	P42818	AT3G08730	F	F	6980.02	14303	-1
C05p59150.1_BnaDAR	Q39030	AT3G08720	F	F	6958.57	14302	-1
C05p59170.1_BnaDAR	Q9C9Y8	AT3G08680	F	F	6984.7	14298	-4
C05p59180.1_BnaDAR	A0A1P8B324	AT2G14755	NA	F	6526.72	19737	5439
C05p59190.1_BnaDAR	Q9C9Y9	AT3G08670	F	F	6889.97	14297	-5440
C05p59200.1_BnaDAR	Q9C9Z1	AT3G08650	F	F	7124.53	14295	-2
C05p59230.1_BnaDAR	Q9C9Z3	AT3G08630	F	F	6831.06	14292	-3
C05p59240.1_BnaDAR	Q8GYR4	AT3G08620	F	F	6898.1	14291	-1
C05p59250.1_BnaDAR	Q9C9Z5	AT3G08610	F	F	6727.1	14290	-1
C05p59260.1_BnaDAR	Q9C9Z6	AT3G08600	F	F	6888.04	14289	-1
C05p59270.1_BnaDAR	Q9M9K1	AT3G08590	F	F	7398.21	14288	-1
C05p59290.1_BnaDAR	Q0WLB5	AT3G08530	F	F	8585.33	14283	-5
C05p59300.1_BnaDAR	Q39033	AT3G08510	F	F	7395.97	14281	-2
C05p59320.1_BnaDAR	Q9C6U1	AT3G08500	F	F	6920.86	14279	-2
C05p59330.1_BnaDAR	Q9C6U2	AT3G08490	F	F	6791.13	14278	-1
C05p59340.1_BnaDAR	Q9SFB0	AT3G08040	F	F	6853.33	14277	-1
C05p59350.1_BnaDAR	Q9SFB1	AT3G08030	F	F	6741.04	14276	-1
C05p59360.1_BnaDAR	Q9SFB4	AT3G08000	F	F	6431.7	14273	-3
C05p59370.1_BnaDAR	Q9SFB5	AT3G07990	F	F	6712.98	14272	-1
C05p59380.1_BnaDAR	Q9SFB7	AT3G07970	F	F	6555.16	14270	-2
C05p59390.1_BnaDAR	Q8LF05	AT3G07950	F	F	6373.67	14268	-2
C05p59400.1_BnaDAR	Q8L7A4	AT3G07940	F	F	6364.08	14267	-1
C05p59410.1_BnaDAR	Q9SFC3	AT3G07910	F	F	6007.56	14264	-3
C05p59420.1_BnaDAR	Q9SFC4	AT3G07900	F	F	6410.21	14263	-1
C05p59440.1_BnaDAR	Q1H5B2	AT3G07890	F	F	6271.58	14262	-1
C05p59450.1_BnaDAR	Q9SFC6	AT3G07880	F	F	6001.58	14261	-1
C05p59470.1_BnaDAR	P49063	AT3G07850	F	F	6068.51	14258	-3
C05p59480.1_BnaDAR	P49063	AT3G07850	F	F	5981.16	14258	0
C05p59490.1_BnaDAR	F4JFN7	AT3G07810	F	F	6073.16	14254	-4
C05p59500.1_BnaDAR	Q9S750	AT3G07800	F	F	5923.14	14253	-1
C05p59510.1_BnaDAR	Q9S7V6	AT3G07790	F	F	6110.78	14252	-1
C05p59520.1_BnaDAR	P92998	AT3G04200	F	F	5797.36	13842	-410
C05p59550.1_BnaDAR	F4JFN3	AT3G07770	F	F	6358.62	14250	408
C05p59560.1_BnaDAR	A0A1I9LS02	AT3G07760	F	F	5835.01	14249	-1
C05p59570.1_BnaDAR	Q9FPI0	AT3G07750	F	F	5976.76	14248	-1
C05p59580.1_BnaDAR	Q9SFD5	AT3G07740	F	F	6194.69	14247	-1
C05p59590.1_BnaDAR	Q9M151	AT3G07730	F	F	5836.32	14246	-1
C05p59600.1_BnaDAR	Q9S7W4	AT3G07720	F	F	6094.51	14245	-1
C05p59620.1_BnaDAR	B9DGY1	AT3G07700	F	F	6444.21	14243	-2
C05p59630.1_BnaDAR	Q9S785	AT3G07690	F	F	6199.2	14242	-1
C05p59650.1_BnaDAR	Q9S7M9	AT3G07680	F	F	5918.01	14241	-1
C05p59660.1_BnaDAR	Q0WUY5	AT3G07660	F	F	6189.58	14239	-2
C05p59670.1_BnaDAR	Q9SSE5	AT3G07650	F	F	5812.84	14238	-1
C05p59680.1_BnaDAR	Q9SSE7	AT3G07630	F	F	5803.27	14236	-2
C05p59690.1_BnaDAR	Q9SSE9	AT3G07610	F	F	5856.6	14234	-2
C05p59710.1_BnaDAR	Q9SSF1	AT3G07590	F	F	5306.71	14232	-2
C05p59720.1_BnaDAR	Q6NME2	AT3G07580	F	F	5252.72	14231	-1
C05p59730.1_BnaDAR	Q0WRW8	AT3G07570	F	F	5459.87	14230	-1
C05p59750.1_BnaDAR	F4JEH7	AT3G07565	F	F	5266.71	14228	-2
C05p59760.1_BnaDAR	Q9SRR0	AT3G07560	F	F	5226.02	14227	-1
C05p59770.1_BnaDAR	Q9SRR1	AT3G07550	F	F	5292.03	14226	-1
C05p59780.1_BnaDAR	Q9SRR2	AT3G07540	F	F	5504.61	14225	-1
C05p59790.1_BnaDAR	A0A1I9LM22	AT3G07530	F	F	5581.97	14224	-1
C05p59800.1_BnaDAR	Q8VZ52	AT3G07525	F	F	5150.9	14223	-1
C05p59810.1_BnaDAR	A0A1I9LQA1	AT3G07510	F	F	5095.83	14220	-3
C05p59820.1_BnaDAR	Q84JA7	AT3G07500	F	F	5078.85	14219	-1
C05p59830.1_BnaDAR	Q9SRR7	AT3G07490	F	F	5027.44	14218	-1
C05p59840.1_BnaDAR	Q9SRR8	AT3G07480	F	F	5057.5	14217	-1
C05p59850.1_BnaDAR	Q94AG1	AT3G07470	F	F	5078.7	14216	-1
C05p59860.1_BnaDAR	Q9SRS1	AT3G07450	F	F	5061.78	14214	-2
C05p59870.1_BnaDAR	Q3EBA9	AT3G07425	F	F	5108.7	14211	-3
C05p59880.1_BnaDAR	Q9SW95	AT3G07420	F	F	5656.96	14210	-1
C05p59890.1_BnaDAR	Q9SRS6	AT3G07400	F	F	6268.76	14208	-2
C05p59900.1_BnaDAR	P92939	AT3G21180	F	F	5598.96	15693	1485
C05p59910.1_BnaDAR	Q9LQQ3	AT1G07750	A	F	5424.63	723	-14970
C05p59920.1_BnaDAR	Q9SRS9	AT3G07370	F	F	5716.16	14205	13482
C05p59930.1_BnaDAR	Q9SRT0	AT3G07360	F	F	5881.09	14204	-1
C05p59950.1_BnaDAR	Q9SRT1	AT3G07350	F	F	5862.29	14203	-1
C05p59960.1_BnaDAR	Q9SRT2	AT3G07340	F	F	5947.47	14202	-1
C05p59980.1_BnaDAR	Q9SRT4	AT3G07320	F	F	6236.72	14200	-2
C05p59990.1_BnaDAR	Q9S7A6	AT3G07310	F	F	6233.65	14199	-1
C05p60000.1_BnaDAR	B3H7H1	AT3G07300	F	F	6353.18	14198	-1
C05p60080.1_BnaDAR	Q9SFV7	AT3G07270	F	F	6118.43	14195	-3
C05p60090.1_BnaDAR	Q9SFV7	AT3G07270	F	F	6514.42	14195	0
C05p60140.1_BnaDAR	Q9SFV2	AT3G07220	F	F	6443.01	14190	-5
C05p60150.1_BnaDAR	Q9SFV1	AT3G07210	F	F	6737.29	14189	-1
C05p60160.1_BnaDAR	Q9SFV0	AT3G07200	F	F	6517.81	14188	-1
C05p60190.1_BnaDAR	Q8W4D7	AT3G07180	F	F	7119.33	14185	-3
C05p60200.1_BnaDAR	Q9SFU7	AT3G07170	F	F	6894.53	14184	-1
C05p60210.1_BnaDAR	Q9SFU6	AT3G07160	F	F	8866.14	14183	-1
C05p60220.1_BnaDAR	Q9FN21	AT5G67290	X	F	7016.61	13439	-744
C05p60230.1_BnaDAR	Q9SFU5	AT3G07150	F	F	7159.56	14182	743
C05p60240.1_BnaDAR	Q949U5	AT3G07140	F	F	7592.57	14181	-1
C05p60260.1_BnaDAR	Q9SFU3	AT3G07130	F	F	7557.33	14180	-1
C05p60270.1_BnaDAR	Q9SFU2	AT3G07120	F	F	7083.15	14179	-1
C05p60290.1_BnaDAR	Q9SFU0	AT3G07100	F	F	7807.32	14177	-2
C05p60300.1_BnaDAR	Q9SFT8	AT3G07080	F	F	7303.71	14175	-2
C05p60320.1_BnaDAR	Q9SFT7	AT3G07070	F	F	7298.45	14174	-1
C05p60330.1_BnaDAR	F4JD91	AT3G07060	F	F	7464.89	14173	-1
C05p60340.1_BnaDAR	Q9M8Z5	AT3G07050	F	F	7192.16	14172	-1
C05p60370.1_BnaDAR	Q9LH38	AT3G30730	L	F	6713.37	16701	2529
C05p60380.1_BnaDAR	Q9M8Z7	AT3G07020	F	F	7247.35	14169	-2532
C05p60390.1_BnaDAR	Q9M8Z8	AT3G07010	F	F	7034.24	14168	-1
C05p60400.1_BnaDAR	P82759	AT3G06985	F	F	6626.57	14164	-4
C05p60410.1_BnaDAR	P82759	AT3G06985	F	F	6627.39	14164	0
C05p60420.1_BnaDAR	Q8GUG7	AT3G06980	F	F	7138.86	14163	-1
C05p60460.1_BnaDAR	Q84W92	AT3G06930	F	F	7094.52	14159	-4
C05p60480.1_BnaDAR	Q0WM46	AT3G06868	F	F	6738.93	14152	-7
C05p60490.1_BnaDAR	Q9ZPI5	AT3G06860	F	F	7332.36	14151	-1
C05p60500.1_BnaDAR	Q8GXA1	AT3G06830	F	F	7126.38	14148	-3
C05p60510.1_BnaDAR	Q8RWZ3	AT3G06810	F	F	7355.12	14146	-2
C05p60530.1_BnaDAR	Q9M7Y4	AT3G06780	F	F	6489.4	14144	-2
C05p60540.1_BnaDAR	Q8VXU6	AT3G06760	F	F	6534.56	14141	-3
C05p60550.1_BnaDAR	Q9M7Y1	AT3G06750	F	F	6383.11	14140	-1
C05p60560.1_BnaDAR	Q9M7X9	AT3G06730	F	F	6524.63	14138	-2
C05p60570.1_BnaDAR	Q84WM0	AT3G06680	F	F	6427.6	14133	-5
C05p60570.1_BnaDAR	Q9M7X7	AT3G06700	F	F	6427.6	14135	2
C05p60580.1_BnaDAR	F4JC31	AT3G06670	F	F	7117.15	14132	-3
C05p60610.1_BnaDAR	Q0WSF1	AT3G66658	F	F	7138.21	14129	-3
C05p60620.1_BnaDAR	Q9C835	AT3G66654	F	F	6769.88	14127	-2
C05p60630.1_BnaDAR	Q9SEE5	AT3G06580	F	F	6982.64	14118	-9
C05p60640.1_BnaDAR	Q9C901	AT3G06610	F	F	6691.12	14121	3
C05p60650.1_BnaDAR	Q9C900	AT3G06600	F	F	6696.63	14120	-1
C05p60660.1_BnaDAR	Q9C8Z9	AT3G06590	F	F	6788.83	14119	-1
C05p60670.1_BnaDAR	F4KDR9	AT3G06560	F	F	7215.22	14116	-3
C05p60690.1_BnaDAR	Q0WW17	AT3G06550	F	F	7504.5	14115	-1
C05p60700.1_BnaDAR	Q9C8Z4	AT3G06530	F	F	8965.12	14112	-3
C05p60710.1_BnaDAR	Q93Y07	AT3G06510	F	F	7564.84	14110	-2
C05p60720.1_BnaDAR	B9DFA8	AT3G06500	F	F	7337.63	14109	-1
C05p60740.1_BnaDAR	Q9SBJ1	AT3G06483	F	F	6786.83	14107	-2
C05p60750.1_BnaDAR	Q9SQV0	AT3G06470	F	F	6492.65	14105	-2
C05p60770.1_BnaDAR	Q3EBB7	AT3G06435	F	F	6160.06	14099	-6
C05p60790.1_BnaDAR	Q9S9V5	AT3G24255	F	F	6220.29	16048	1949
C05p60790.1_BnaDAR	Q3E713	AT5G28615	Q	F	6220.29	9900	-6148
C05p60790.1_BnaDAR	F4ICS7	AT1G43730	C	F	6220.29	3659	-6241
C05p60810.1_BnaDAR	Q9SQU6	AT3G06430	F	F	6413.21	14098	10439
C05p60820.1_BnaDAR	Q8S925	AT3G06420	F	F	6180.09	14097	-1
C05p60830.1_BnaDAR	Q9SQU4	AT3G06410	F	F	6244.78	14096	-1
C05p60840.1_BnaDAR	Q8RWY3	AT3G06400	F	F	6875.84	14095	-1
C05p60850.1_BnaDAR	Q9SQU2	AT3G06390	F	F	6090.91	14094	-1
C05p60860.1_BnaDAR	Q9FZD9	AT1G03300	A	F	5910.53	245	-13849
C05p60860.1_BnaDAR	O22897	AT2G47230	J	F	5910.53	23151	22906
C05p60860.1_BnaDAR	Q9ZVT1	AT1G03300	A	F	5910.53	245	-22906
C05p60870.1_BnaDAR	Q9SQU1	AT3G06380	F	F	6216.05	14093	13848
C05p60880.1_BnaDAR	Q84WG1	AT3G06370	F	F	6335.28	14092	-1
C05p60910.1_BnaDAR	Q9SQT7	AT3G06340	F	F	6184.01	14089	-3
C05p60920.1_BnaDAR	Q9SQT6	AT3G06330	F	F	6214.54	14088	-1
C05p60960.1_BnaDAR	F4JAU3	AT3G06300	F	F	6188.07	14085	-3
C05p60970.1_BnaDAR	F4JAU2	AT3G06290	F	F	6356.59	14084	-1
C05p60980.1_BnaDAR	F4JAU2	AT3G06290	F	F	6409.94	14084	0
C05p60990.1_BnaDAR	Q9M8J2	AT3G06260	F	F	6125.21	14081	-3
C05p61000.1_BnaDAR	B3H4V4	AT1G77525	E	F	5726.34	6789	-7292
C05p61010.1_BnaDAR	Q494Q0	AT3G06170	F	F	6103.67	14072	7283
C05p61020.1_BnaDAR	Q9M8J9	AT3G06190	F	F	6041.75	14074	2
C05p61030.1_BnaDAR	Q94JM2	AT3G06200	F	F	5849.53	14075	1
